Kategorie,OriginalPath,Modell,EditType,InstructionOrPrompt,Seed,OutputPath
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_614.jpg,stable_diffusion_2_inpainting,inpaint,add hoodie hood on head,784011593,human_2_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_784011593.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_74.jpg,stable_diffusion_2_inpainting,inpaint,add hoodie hood on head,102361569,human_2_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_102361569.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_685.jpg,stable_diffusion_2_inpainting,inpaint,add hoodie hood on head,335851820,human_2_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_335851820.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_343.jpg,stable_diffusion_2_inpainting,inpaint,add hoodie hood on head,863906192,human_2_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_863906192.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_131.jpg,stable_diffusion_2_inpainting,inpaint,add headset on ears,527429220,human_2_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_527429220.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_683.jpg,stable_diffusion_2_inpainting,inpaint,add headset on ears,388336601,human_2_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_388336601.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_225.jpg,stable_diffusion_2_inpainting,inpaint,add headset on ears,527824613,human_2_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_527824613.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_375.jpg,stable_diffusion_2_inpainting,inpaint,add headset on ears,682053304,human_2_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_682053304.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_425.jpg,stable_diffusion_2_inpainting,inpaint,add headset on ears,65011836,human_2_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_65011836.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_358.jpg,stable_diffusion_2_inpainting,inpaint,add headset on ears,695469430,human_2_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_695469430.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_146.jpg,stable_diffusion_2_inpainting,inpaint,add headset on ears,573537612,human_2_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_573537612.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_976.jpg,stable_diffusion_2_inpainting,inpaint,add bluetooth earpiece,298611997,human_2_manipulated_stable_diffusion_2_inpainting_add-bluetooth-earpiece_298611997.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_535.jpg,stable_diffusion_2_inpainting,inpaint,add bluetooth earpiece,64473547,human_2_manipulated_stable_diffusion_2_inpainting_add-bluetooth-earpiece_64473547.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_646.jpg,stable_diffusion_2_inpainting,inpaint,add bluetooth earpiece,978848558,human_2_manipulated_stable_diffusion_2_inpainting_add-bluetooth-earpiece_978848558.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_685.jpg,stable_diffusion_2_inpainting,inpaint,add bluetooth earpiece,892390241,human_2_manipulated_stable_diffusion_2_inpainting_add-bluetooth-earpiece_892390241.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_336.jpg,stable_diffusion_2_inpainting,inpaint,add bluetooth earpiece,366824044,human_2_manipulated_stable_diffusion_2_inpainting_add-bluetooth-earpiece_366824044.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_553.jpg,stable_diffusion_2_inpainting,inpaint,add bluetooth earpiece,428188770,human_2_manipulated_stable_diffusion_2_inpainting_add-bluetooth-earpiece_428188770.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_303.jpg,stable_diffusion_2_inpainting,inpaint,add bluetooth earpiece,624697077,human_2_manipulated_stable_diffusion_2_inpainting_add-bluetooth-earpiece_624697077.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_431.jpg,stable_diffusion_2_inpainting,inpaint,add airpods,152441759,human_2_manipulated_stable_diffusion_2_inpainting_add-airpods_152441759.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_911.jpg,stable_diffusion_2_inpainting,inpaint,add airpods,928131691,human_2_manipulated_stable_diffusion_2_inpainting_add-airpods_928131691.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_1000.jpg,stable_diffusion_2_inpainting,inpaint,add airpods,432747023,human_2_manipulated_stable_diffusion_2_inpainting_add-airpods_432747023.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_154.jpg,stable_diffusion_2_inpainting,inpaint,add airpods,547999765,human_2_manipulated_stable_diffusion_2_inpainting_add-airpods_547999765.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_203.jpg,stable_diffusion_2_inpainting,inpaint,add airpods,984361482,human_2_manipulated_stable_diffusion_2_inpainting_add-airpods_984361482.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_805.jpg,stable_diffusion_2_inpainting,inpaint,add airpods,602931279,human_2_manipulated_stable_diffusion_2_inpainting_add-airpods_602931279.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_548.jpg,stable_diffusion_2_inpainting,inpaint,add airpods,729164539,human_2_manipulated_stable_diffusion_2_inpainting_add-airpods_729164539.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_431.jpg,stable_diffusion_2_inpainting,inpaint,add wireless headphones,717850307,human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_717850307.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_688.jpg,stable_diffusion_2_inpainting,inpaint,add wireless headphones,233192721,human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_233192721.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_63.jpg,stable_diffusion_2_inpainting,inpaint,add wireless headphones,113721314,human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_113721314.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_1048.jpg,stable_diffusion_2_inpainting,inpaint,add wireless headphones,343058870,human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_343058870.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_993.jpg,stable_diffusion_2_inpainting,inpaint,add wireless headphones,393199701,human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_393199701.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_69.jpg,stable_diffusion_2_inpainting,inpaint,add wireless headphones,578658816,human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_578658816.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_63.jpg,stable_diffusion_2_inpainting,inpaint,add wireless headphones,193821593,human_2_manipulated_stable_diffusion_2_inpainting_add-wireless-headphones_193821593.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_879.jpg,stable_diffusion_2_inpainting,inpaint,add headscarf,562511009,human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_562511009.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_432.jpg,stable_diffusion_2_inpainting,inpaint,add headscarf,268769909,human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_268769909.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_120.jpg,stable_diffusion_2_inpainting,inpaint,add headscarf,290872555,human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_290872555.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_614.jpg,stable_diffusion_2_inpainting,inpaint,add headscarf,243929834,human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_243929834.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_682.jpg,stable_diffusion_2_inpainting,inpaint,add headscarf,222133540,human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_222133540.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_203.jpg,stable_diffusion_2_inpainting,inpaint,add headscarf,148414281,human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_148414281.jpg
human_2,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\known\human\realistic\faceforensics\faceforensics_203.jpg,stable_diffusion_2_inpainting,inpaint,add headscarf,113182100,human_2_manipulated_stable_diffusion_2_inpainting_add-headscarf_113182100.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_234.png,instruct_pix2pix,instruction,change hair color to blonde,506741425,human_manipulated_instruct_pix2pix_change-hair-color-to-blonde_506741425.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_5.png,instruct_pix2pix,instruction,change hair color to blonde,735388652,human_manipulated_instruct_pix2pix_change-hair-color-to-blonde_735388652.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_13.png,instruct_pix2pix,instruction,change hair color to blonde,658606177,human_manipulated_instruct_pix2pix_change-hair-color-to-blonde_658606177.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_299.png,instruct_pix2pix,instruction,change hair color to blonde,810027380,human_manipulated_instruct_pix2pix_change-hair-color-to-blonde_810027380.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_66.png,instruct_pix2pix,instruction,change hair color to blonde,226507884,human_manipulated_instruct_pix2pix_change-hair-color-to-blonde_226507884.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_264.png,instruct_pix2pix,instruction,change hair color to blonde,78017795,human_manipulated_instruct_pix2pix_change-hair-color-to-blonde_78017795.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_29.png,instruct_pix2pix,instruction,change hair color to brown,890453002,human_manipulated_instruct_pix2pix_change-hair-color-to-brown_890453002.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_266.png,instruct_pix2pix,instruction,change hair color to brown,652383308,human_manipulated_instruct_pix2pix_change-hair-color-to-brown_652383308.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_193.png,instruct_pix2pix,instruction,change hair color to brown,678486886,human_manipulated_instruct_pix2pix_change-hair-color-to-brown_678486886.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_20.png,instruct_pix2pix,instruction,change hair color to brown,735160162,human_manipulated_instruct_pix2pix_change-hair-color-to-brown_735160162.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_214.png,instruct_pix2pix,instruction,change hair color to brown,72054736,human_manipulated_instruct_pix2pix_change-hair-color-to-brown_72054736.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_30.png,instruct_pix2pix,instruction,change hair color to brown,289939242,human_manipulated_instruct_pix2pix_change-hair-color-to-brown_289939242.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_155.png,instruct_pix2pix,instruction,change hair color to black,913884537,human_manipulated_instruct_pix2pix_change-hair-color-to-black_913884537.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_101.png,instruct_pix2pix,instruction,change hair color to black,591585213,human_manipulated_instruct_pix2pix_change-hair-color-to-black_591585213.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_237.png,instruct_pix2pix,instruction,change hair color to black,672864834,human_manipulated_instruct_pix2pix_change-hair-color-to-black_672864834.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_8.png,instruct_pix2pix,instruction,change hair color to black,272199179,human_manipulated_instruct_pix2pix_change-hair-color-to-black_272199179.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_295.png,instruct_pix2pix,instruction,change hair color to black,665722070,human_manipulated_instruct_pix2pix_change-hair-color-to-black_665722070.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_88.png,instruct_pix2pix,instruction,change hair color to black,343090142,human_manipulated_instruct_pix2pix_change-hair-color-to-black_343090142.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_67.png,instruct_pix2pix,instruction,change hair color to red,311392313,human_manipulated_instruct_pix2pix_change-hair-color-to-red_311392313.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_281.png,instruct_pix2pix,instruction,change hair color to red,46252129,human_manipulated_instruct_pix2pix_change-hair-color-to-red_46252129.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_249.png,instruct_pix2pix,instruction,change hair color to red,347394143,human_manipulated_instruct_pix2pix_change-hair-color-to-red_347394143.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_142.png,instruct_pix2pix,instruction,change hair color to red,280485954,human_manipulated_instruct_pix2pix_change-hair-color-to-red_280485954.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_246.png,instruct_pix2pix,instruction,change hair color to red,555835115,human_manipulated_instruct_pix2pix_change-hair-color-to-red_555835115.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_271.png,instruct_pix2pix,instruction,change hair color to red,644909053,human_manipulated_instruct_pix2pix_change-hair-color-to-red_644909053.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_107.png,instruct_pix2pix,instruction,add subtle beard,918911401,human_manipulated_instruct_pix2pix_add-subtle-beard_918911401.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_173.png,instruct_pix2pix,instruction,add subtle beard,415525329,human_manipulated_instruct_pix2pix_add-subtle-beard_415525329.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_97.png,instruct_pix2pix,instruction,add subtle beard,54010303,human_manipulated_instruct_pix2pix_add-subtle-beard_54010303.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_203.png,instruct_pix2pix,instruction,add subtle beard,258028567,human_manipulated_instruct_pix2pix_add-subtle-beard_258028567.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_177.png,instruct_pix2pix,instruction,add subtle beard,842078344,human_manipulated_instruct_pix2pix_add-subtle-beard_842078344.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_267.png,instruct_pix2pix,instruction,add subtle beard,510086358,human_manipulated_instruct_pix2pix_add-subtle-beard_510086358.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_107.png,instruct_pix2pix,instruction,add thicker beard,567035788,human_manipulated_instruct_pix2pix_add-thicker-beard_567035788.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_246.png,instruct_pix2pix,instruction,add thicker beard,650760180,human_manipulated_instruct_pix2pix_add-thicker-beard_650760180.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_177.png,instruct_pix2pix,instruction,add thicker beard,620615754,human_manipulated_instruct_pix2pix_add-thicker-beard_620615754.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_195.png,instruct_pix2pix,instruction,add thicker beard,667406755,human_manipulated_instruct_pix2pix_add-thicker-beard_667406755.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_22.png,instruct_pix2pix,instruction,add thicker beard,930189781,human_manipulated_instruct_pix2pix_add-thicker-beard_930189781.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_6.png,instruct_pix2pix,instruction,add thicker beard,824023214,human_manipulated_instruct_pix2pix_add-thicker-beard_824023214.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_261.png,instruct_pix2pix,instruction,remove beard,907162132,human_manipulated_instruct_pix2pix_remove-beard_907162132.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_227.png,instruct_pix2pix,instruction,remove beard,424779584,human_manipulated_instruct_pix2pix_remove-beard_424779584.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_247.png,instruct_pix2pix,instruction,remove beard,156832611,human_manipulated_instruct_pix2pix_remove-beard_156832611.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_168.png,instruct_pix2pix,instruction,remove beard,622538637,human_manipulated_instruct_pix2pix_remove-beard_622538637.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_252.png,instruct_pix2pix,instruction,remove beard,613198101,human_manipulated_instruct_pix2pix_remove-beard_613198101.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_280.png,instruct_pix2pix,instruction,remove beard,640087872,human_manipulated_instruct_pix2pix_remove-beard_640087872.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_203.png,instruct_pix2pix,instruction,add eyeglasses,52044446,human_manipulated_instruct_pix2pix_add-eyeglasses_52044446.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_162.png,instruct_pix2pix,instruction,add eyeglasses,729679782,human_manipulated_instruct_pix2pix_add-eyeglasses_729679782.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_266.png,instruct_pix2pix,instruction,add eyeglasses,113052292,human_manipulated_instruct_pix2pix_add-eyeglasses_113052292.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_44.png,instruct_pix2pix,instruction,add eyeglasses,565191766,human_manipulated_instruct_pix2pix_add-eyeglasses_565191766.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_97.png,instruct_pix2pix,instruction,add eyeglasses,663034437,human_manipulated_instruct_pix2pix_add-eyeglasses_663034437.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_140.png,instruct_pix2pix,instruction,add eyeglasses,201139764,human_manipulated_instruct_pix2pix_add-eyeglasses_201139764.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_227.png,instruct_pix2pix,instruction,remove eyeglasses,853802076,human_manipulated_instruct_pix2pix_remove-eyeglasses_853802076.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_251.png,instruct_pix2pix,instruction,remove eyeglasses,499231173,human_manipulated_instruct_pix2pix_remove-eyeglasses_499231173.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_251.png,instruct_pix2pix,instruction,remove eyeglasses,208300314,human_manipulated_instruct_pix2pix_remove-eyeglasses_208300314.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_289.png,instruct_pix2pix,instruction,remove eyeglasses,572458773,human_manipulated_instruct_pix2pix_remove-eyeglasses_572458773.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_249.png,instruct_pix2pix,instruction,remove eyeglasses,943768581,human_manipulated_instruct_pix2pix_remove-eyeglasses_943768581.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_248.png,instruct_pix2pix,instruction,remove eyeglasses,354032218,human_manipulated_instruct_pix2pix_remove-eyeglasses_354032218.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_150.png,instruct_pix2pix,instruction,add sunglasses,21463356,human_manipulated_instruct_pix2pix_add-sunglasses_21463356.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_300.png,instruct_pix2pix,instruction,add sunglasses,622672347,human_manipulated_instruct_pix2pix_add-sunglasses_622672347.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_65.png,instruct_pix2pix,instruction,add sunglasses,222032703,human_manipulated_instruct_pix2pix_add-sunglasses_222032703.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_135.png,instruct_pix2pix,instruction,add sunglasses,415947058,human_manipulated_instruct_pix2pix_add-sunglasses_415947058.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_296.png,instruct_pix2pix,instruction,add sunglasses,481913621,human_manipulated_instruct_pix2pix_add-sunglasses_481913621.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_231.png,instruct_pix2pix,instruction,add sunglasses,371152643,human_manipulated_instruct_pix2pix_add-sunglasses_371152643.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_122.png,instruct_pix2pix,instruction,add freckles,605977869,human_manipulated_instruct_pix2pix_add-freckles_605977869.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_34.png,instruct_pix2pix,instruction,add freckles,620913402,human_manipulated_instruct_pix2pix_add-freckles_620913402.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_59.png,instruct_pix2pix,instruction,add freckles,379480678,human_manipulated_instruct_pix2pix_add-freckles_379480678.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_293.png,instruct_pix2pix,instruction,add freckles,580621849,human_manipulated_instruct_pix2pix_add-freckles_580621849.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_203.png,instruct_pix2pix,instruction,add freckles,108584326,human_manipulated_instruct_pix2pix_add-freckles_108584326.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_122.png,instruct_pix2pix,instruction,add freckles,900033122,human_manipulated_instruct_pix2pix_add-freckles_900033122.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_89.png,instruct_pix2pix,instruction,remove freckles,631294831,human_manipulated_instruct_pix2pix_remove-freckles_631294831.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_66.png,instruct_pix2pix,instruction,remove freckles,845483592,human_manipulated_instruct_pix2pix_remove-freckles_845483592.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_12.png,instruct_pix2pix,instruction,remove freckles,154022427,human_manipulated_instruct_pix2pix_remove-freckles_154022427.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_160.png,instruct_pix2pix,instruction,remove freckles,236602105,human_manipulated_instruct_pix2pix_remove-freckles_236602105.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_126.png,instruct_pix2pix,instruction,remove freckles,150218857,human_manipulated_instruct_pix2pix_remove-freckles_150218857.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_67.png,instruct_pix2pix,instruction,remove freckles,558414393,human_manipulated_instruct_pix2pix_remove-freckles_558414393.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_48.png,instruct_pix2pix,instruction,smooth skin slightly,546821934,human_manipulated_instruct_pix2pix_smooth-skin-slightly_546821934.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_134.png,instruct_pix2pix,instruction,smooth skin slightly,827327547,human_manipulated_instruct_pix2pix_smooth-skin-slightly_827327547.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_140.png,instruct_pix2pix,instruction,smooth skin slightly,326234818,human_manipulated_instruct_pix2pix_smooth-skin-slightly_326234818.jpg
human,C:\Users\sophi\projekte\GitHub\Masterarbeit\images\unknown\human\realistic\ffqh\ffhq_14.png,instruct_pix2pix,instruction,smooth skin slightly,453587978,human_manipulated_instruct_pix2pix_smooth-skin-slightly_453587978.jpg
