img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_661051533_noisy.jpg,1,1,0.5068,1.0000,0.0499,0.9187,0.0230,0.0495,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1942_noisy.jpg,0,0,0.0639,0.0004,0.0041,0.0009,0.0048,0.0286,0.3449,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-tent-in-field_950044724_noisy.jpg,1,0,0.0818,0.0089,0.0172,0.0440,0.0032,0.0049,0.4128,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_professional-headshot-of-a-south-asian-man-with-glasses-neut_244703908_noisy.jpg,1,1,0.5705,0.9933,0.7679,0.9846,0.0110,0.0000,0.6663,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1334_noisy.jpg,0,0,0.1677,0.0003,0.0013,0.0095,0.0033,0.0024,0.9893,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_79_noisy.jpg,0,0,0.0811,0.0000,0.0010,0.0298,0.3545,0.1003,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_meadow-with-flowers-sunny_183086167_noisy.jpg,1,0,0.2139,0.0139,0.0190,0.2515,0.0044,0.0021,0.9923,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_professional-headshot-of-a-south-asian-man-with-glasses-neut_206468300_noisy.jpg,1,1,0.7682,0.9993,0.9551,0.9888,0.6551,0.0143,0.9966,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_110977390_noisy.jpg,1,0,0.1167,0.0025,0.0175,0.0267,0.0013,0.6453,0.0067,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_850234434_noisy.jpg,1,0,0.1012,0.0000,0.0098,0.0067,0.0000,0.1112,0.4794,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-flower-pots-on-windowsill_475698600_noisy.jpg,1,0,0.0162,0.0294,0.0057,0.0003,0.0000,0.0009,0.0610,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_modern-glass-facade-daylight_443516367_noisy.jpg,1,0,0.1503,0.2264,0.1660,0.2244,0.0263,0.0010,0.2577,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_980908798_noisy.jpg,1,1,0.6489,0.9999,0.1432,0.9832,0.6134,0.1537,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_831471932_noisy.jpg,1,0,0.4864,0.9995,0.1781,0.6796,0.0324,0.0545,0.9742,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_239_noisy.jpg,0,0,0.0360,0.0008,0.0002,0.0001,0.0000,0.0006,0.2141,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_436_noisy.jpg,0,0,0.0183,0.0007,0.0011,0.0000,0.0000,0.0001,0.1079,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_83_noisy.jpg,0,0,0.0483,0.0055,0.0079,0.0904,0.1395,0.0364,0.0103,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_396_noisy.jpg,0,0,0.0011,0.0000,0.0016,0.0013,0.0001,0.0000,0.0034,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-sheep-on-meadow_602348108_noisy.jpg,1,0,0.0456,0.0523,0.0034,0.1750,0.0172,0.0094,0.0162,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_442_noisy.jpg,0,0,0.2649,0.0980,0.0046,0.0094,0.6871,0.7875,0.0027,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1791_noisy.jpg,0,0,0.0668,0.0000,0.0303,0.0464,0.0878,0.2333,0.0027,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_398_noisy.jpg,0,0,0.0052,0.0001,0.0069,0.0006,0.0062,0.0172,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1238_noisy.jpg,0,0,0.0275,0.0000,0.0017,0.0292,0.0295,0.0735,0.0310,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-woman-with-glasses-in-a-library_470406377_noisy.jpg,1,0,0.3788,0.0710,0.3610,0.9060,0.0388,0.0340,0.8618,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_643_noisy.jpg,0,0,0.0037,0.0000,0.0012,0.0065,0.0001,0.0001,0.0145,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_colorful-colonial-houses-in-latin-america_442437193_noisy.jpg,1,0,0.4607,0.9512,0.3467,0.9130,0.0035,0.1165,0.4333,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_355_noisy.jpg,0,0,0.0991,0.0000,0.0423,0.0034,0.0002,0.0000,0.5485,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_439_noisy.jpg,0,0,0.1740,0.0000,0.0004,0.1079,0.8012,0.0030,0.1312,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_traditional-japanese-wooden-house-garden-with-lanterns_772649235_noisy.jpg,1,0,0.3595,0.8716,0.0052,0.2066,0.0179,0.0560,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-mailbox-on-wall_554965530_noisy.jpg,1,0,0.0842,0.0006,0.0003,0.0422,0.0007,0.0003,0.4609,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1521_noisy.jpg,0,0,0.0597,0.0000,0.0102,0.0117,0.0088,0.3267,0.0007,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1850_noisy.jpg,0,0,0.0021,0.0000,0.0000,0.0002,0.0000,0.0000,0.0124,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_cloudy-mountain-view_361081824_noisy.jpg,1,1,0.5582,1.0000,0.8425,0.9003,0.0035,0.0001,0.6028,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-shop-sign_732492872_noisy.jpg,1,0,0.0154,0.0829,0.0015,0.0015,0.0000,0.0003,0.0062,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_1050_noisy.jpg,0,0,0.1653,0.0011,0.0143,0.0039,0.0695,0.5913,0.3113,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1351_noisy.jpg,0,0,0.0114,0.0000,0.0001,0.0003,0.0090,0.0000,0.0590,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_453_noisy.jpg,0,0,0.0744,0.0000,0.0014,0.0046,0.3363,0.1032,0.0011,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_765_noisy.jpg,0,0,0.4359,0.8822,0.1742,0.6673,0.0103,0.0512,0.8304,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_426_noisy.jpg,0,0,0.0008,0.0000,0.0001,0.0000,0.0000,0.0011,0.0034,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_105_noisy.jpg,0,0,0.2490,0.7980,0.0144,0.1581,0.0098,0.5065,0.0071,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_dense-rainforest-with-mist-sunlight-filtering-through-trees_398320111_noisy.jpg,1,0,0.4850,0.9994,0.0356,0.1480,0.2657,0.4627,0.9985,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_197_noisy.jpg,0,0,0.0923,0.0000,0.0226,0.0005,0.0845,0.4320,0.0144,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_921_noisy.jpg,0,0,0.0214,0.0009,0.0000,0.0003,0.0336,0.0843,0.0094,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_126_noisy.jpg,0,0,0.1618,0.0000,0.0008,0.0012,0.2339,0.7338,0.0010,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_desert-plateau-with-cacti-midday-sun_603102939_noisy.jpg,1,1,0.5396,1.0000,0.3420,0.5908,0.0067,0.2985,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_mosque-with-detailed-minarets-photographed-at-sunset_891617661_noisy.jpg,1,0,0.4779,1.0000,0.0236,0.7436,0.0510,0.0497,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_840_noisy.jpg,0,0,0.1572,0.0010,0.0736,0.8601,0.0037,0.0014,0.0035,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-mediterranean-style_74041731_noisy.jpg,1,1,0.6795,0.9997,0.7381,0.9460,0.3934,0.0001,0.9997,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-illuminated-by-laptop-screen_359722167_noisy.jpg,1,0,0.4357,0.3072,0.0887,0.9657,0.3618,0.8903,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1041_noisy.jpg,0,0,0.0539,0.0013,0.0007,0.0001,0.0001,0.0016,0.3193,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_636_noisy.jpg,0,0,0.2522,0.0000,0.0002,0.0023,0.7420,0.7401,0.0285,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_134_noisy.jpg,0,0,0.0638,0.0001,0.0022,0.0119,0.0003,0.0001,0.3684,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_637_noisy.jpg,0,0,0.0134,0.0258,0.0035,0.0014,0.0003,0.0004,0.0491,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_801_noisy.jpg,0,0,0.1468,0.0103,0.0130,0.0833,0.3522,0.4213,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-hay-bales_453099743_noisy.jpg,1,0,0.0503,0.0734,0.0032,0.1317,0.0024,0.0451,0.0459,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1750_noisy.jpg,0,0,0.0731,0.0003,0.0016,0.0003,0.0008,0.0003,0.4351,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_54267348_noisy.jpg,1,0,0.2139,0.3348,0.0021,0.0081,0.0311,0.0048,0.9023,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1326_noisy.jpg,0,0,0.0644,0.0000,0.0011,0.0150,0.0024,0.0004,0.3674,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-hispanic-man-short-hair-warm-tone-_882403819_noisy.jpg,1,1,0.7162,1.0000,0.9957,0.9984,0.3224,0.0003,0.9807,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1143_noisy.jpg,0,0,0.0563,0.0001,0.0036,0.0105,0.0176,0.2812,0.0249,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_98_noisy.jpg,0,0,0.0020,0.0001,0.0044,0.0046,0.0001,0.0000,0.0026,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_970_noisy.jpg,0,0,0.1361,0.0000,0.0004,0.0055,0.4644,0.3460,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_waterfall-in-cloudy-weather_283602088_noisy.jpg,1,0,0.3208,0.9753,0.2629,0.5630,0.0177,0.0064,0.0997,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_390_noisy.jpg,0,0,0.1014,0.0001,0.0040,0.0015,0.0011,0.0030,0.5988,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-teenage-girl-in-casual-clothing-standing-on-a-cit_599924860_noisy.jpg,1,0,0.3196,0.0068,0.0860,0.1082,0.2207,0.4965,0.9994,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_600_noisy.jpg,0,0,0.0037,0.0002,0.0110,0.0004,0.0054,0.0004,0.0046,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_facade-under-bright-noon-sun_107518428_noisy.jpg,1,0,0.0953,0.0425,0.0020,0.0000,0.0013,0.4156,0.1106,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_214_noisy.jpg,0,0,0.1539,0.0000,0.0073,0.0052,0.3256,0.5774,0.0082,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_239699131_noisy.jpg,1,0,0.0616,0.0052,0.0568,0.0119,0.0049,0.1963,0.0947,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-flower-pots-on-windowsill_769084356_noisy.jpg,1,0,0.0689,0.0025,0.0039,0.0015,0.1103,0.0009,0.2945,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-fire-hydrant_171597259_noisy.jpg,1,0,0.1269,0.5378,0.0007,0.0001,0.0036,0.0288,0.1906,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-middle-aged-man-with-shaved-head-gym-background_334702823_noisy.jpg,1,1,0.6325,0.9998,0.3696,0.9878,0.3360,0.7367,0.3652,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_769_noisy.jpg,0,0,0.0033,0.0000,0.0020,0.0015,0.0001,0.0148,0.0017,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-subtle-makeup-on-lips_874429056_noisy.jpg,1,1,0.5121,0.5358,0.9431,0.4100,0.0755,0.9826,0.1259,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_547_noisy.jpg,0,0,0.0317,0.0001,0.0003,0.0169,0.0183,0.1522,0.0022,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_632_noisy.jpg,0,0,0.2032,0.0000,0.0000,0.0080,0.5331,0.6772,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-hoodie-hood-on-head_785756970_noisy.jpg,1,0,0.2075,0.0105,0.9152,0.1064,0.1300,0.0006,0.0822,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_843_noisy.jpg,0,0,0.0266,0.0001,0.0021,0.0020,0.0188,0.1313,0.0050,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_train-station-facade-at-dusk_454595340_noisy.jpg,1,0,0.0268,0.0346,0.0008,0.0063,0.0000,0.0276,0.0913,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_988_noisy.jpg,0,0,0.0700,0.0002,0.0008,0.0290,0.1407,0.2484,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_698_noisy.jpg,0,0,0.0815,0.0000,0.0002,0.0070,0.4480,0.0334,0.0002,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1423_noisy.jpg,0,0,0.0289,0.0001,0.0026,0.0398,0.0127,0.0978,0.0204,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_581_noisy.jpg,0,0,0.0152,0.0000,0.0055,0.0482,0.0071,0.0009,0.0297,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_690_noisy.jpg,0,0,0.0213,0.0000,0.0004,0.0001,0.0021,0.1099,0.0152,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_309_noisy.jpg,0,0,0.0014,0.0000,0.0025,0.0000,0.0040,0.0002,0.0013,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_231_noisy.jpg,0,0,0.0212,0.0005,0.0002,0.1180,0.0054,0.0018,0.0012,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bicycle-on-path_647305492_noisy.jpg,1,0,0.1582,0.0025,0.0010,0.1129,0.0037,0.8201,0.0089,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1970_noisy.jpg,0,0,0.0404,0.0028,0.0827,0.0028,0.0470,0.1063,0.0005,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_109_noisy.jpg,0,0,0.0485,0.0013,0.0032,0.0000,0.0798,0.0001,0.2064,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_381_noisy.jpg,0,0,0.1445,0.5554,0.0013,0.0552,0.2075,0.0451,0.0023,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_desert-plateau-with-cacti-midday-sun_122824733_noisy.jpg,1,1,0.6476,1.0000,0.9899,0.8669,0.0292,0.0000,0.9995,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_850_noisy.jpg,0,0,0.0649,0.0000,0.0107,0.2606,0.0000,0.0191,0.0988,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_portrait-of-a-young-black-woman-with-braids-golden-hour-ligh_57562305_noisy.jpg,1,1,0.5274,1.0000,0.0460,0.9872,0.0429,0.1006,0.9878,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_846594625_noisy.jpg,1,0,0.0524,0.2414,0.0143,0.0006,0.0003,0.0186,0.0395,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1013_noisy.jpg,0,0,0.1719,0.0000,0.0003,0.0032,0.1003,0.0026,0.9249,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_624_noisy.jpg,0,0,0.1391,0.0010,0.0011,0.0004,0.0227,0.7826,0.0266,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_river-in-foggy-morning_549309977_noisy.jpg,1,0,0.1412,0.0478,0.0973,0.3753,0.0153,0.3089,0.0028,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_486_noisy.jpg,0,0,0.0420,0.0002,0.0196,0.2093,0.0181,0.0000,0.0048,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-red-car-on-dirt-path_96427805_noisy.jpg,1,0,0.4129,0.9003,0.1234,0.3577,0.0046,0.7860,0.3053,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_253_noisy.jpg,0,0,0.0622,0.0000,0.0004,0.0124,0.2319,0.1282,0.0001,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_751044797_noisy.jpg,1,0,0.2103,0.1262,0.0191,0.1014,0.0128,0.4921,0.5103,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_grassland-with-grazing-animals-cloudy-sky_976783825_noisy.jpg,1,0,0.4517,0.9664,0.2543,0.1899,0.0457,0.3853,0.8684,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_465_noisy.jpg,0,0,0.0421,0.0000,0.0002,0.0795,0.0369,0.0000,0.1361,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_472261484_noisy.jpg,1,0,0.0648,0.0013,0.0515,0.2404,0.0001,0.0945,0.0008,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-couple-holding-hands-in-a-park_849595797_noisy.jpg,1,0,0.3517,0.7159,0.0904,0.0008,0.0017,0.3107,0.9910,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-hoop-earrings_368584829_noisy.jpg,1,1,0.6677,1.0000,0.9895,0.9985,0.0280,0.0018,0.9886,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-electricity-pole_612625051_noisy.jpg,1,0,0.2649,0.0119,0.0510,0.2501,0.0046,0.8562,0.4157,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_581_noisy.jpg,0,0,0.1404,0.0014,0.0147,0.0385,0.1766,0.6082,0.0027,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_444_noisy.jpg,0,0,0.1852,0.9357,0.0246,0.0125,0.0191,0.0001,0.1190,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_908314406_noisy.jpg,1,0,0.2789,0.0000,0.0092,0.2527,0.1917,0.2201,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_modern-museum-building-with-geometric-shapes_54544900_noisy.jpg,1,0,0.1727,0.0494,0.0020,0.0007,0.0000,0.0004,0.9836,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_mountain-valley-with-river-summer-daylight_569681066_noisy.jpg,1,0,0.1404,0.0006,0.0680,0.0966,0.0468,0.0762,0.5538,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_951_noisy.jpg,0,0,0.1414,0.0000,0.0023,0.0005,0.0704,0.7738,0.0016,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_1011_noisy.jpg,0,0,0.0998,0.0000,0.0011,0.0360,0.5524,0.0086,0.0006,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_872_noisy.jpg,0,0,0.0786,0.0062,0.0023,0.0622,0.3696,0.0306,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1821_noisy.jpg,0,0,0.1844,0.0003,0.0023,0.1399,0.0607,0.8647,0.0385,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_ancient-roman-amphitheater-ruins_468213198_noisy.jpg,1,0,0.4681,0.4512,0.6002,0.6792,0.0798,0.0001,0.9982,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-in-urban-street-view_608375598_noisy.jpg,1,0,0.0275,0.0173,0.1186,0.0001,0.0002,0.0012,0.0277,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_136_noisy.jpg,0,0,0.0339,0.0000,0.0012,0.0316,0.1155,0.0541,0.0009,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_90_noisy.jpg,0,0,0.2127,0.0000,0.0017,0.0021,0.6711,0.6011,0.0003,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1231_noisy.jpg,0,0,0.2428,0.0000,0.0020,0.0329,0.5862,0.6018,0.2338,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_555845817_noisy.jpg,1,0,0.0386,0.0000,0.0058,0.0001,0.0142,0.0016,0.2099,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_classic-new-york-brownstone-street-autumn-leaves_630219580_noisy.jpg,1,0,0.4790,0.9871,0.0054,0.8688,0.0116,0.0013,0.9999,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_223_noisy.jpg,0,0,0.0117,0.0000,0.0095,0.0064,0.0163,0.0294,0.0085,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_traditional-japanese-wooden-house-garden-with-lanterns_255046108_noisy.jpg,1,0,0.4337,0.9986,0.0012,0.5424,0.0281,0.0320,0.9998,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1087_noisy.jpg,0,0,0.0207,0.0000,0.0830,0.0000,0.0104,0.0000,0.0308,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_modern-glass-skyscraper-in-city-center-photographed-at-dusk_933476227_noisy.jpg,1,0,0.2633,0.2130,0.1843,0.0088,0.1855,0.0042,0.9839,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_797163847_noisy.jpg,1,1,0.5838,0.9180,0.7227,0.8785,0.0000,0.0000,0.9837,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_desert-under-bright-sun_238642890_noisy.jpg,1,0,0.0158,0.0186,0.0034,0.0462,0.0012,0.0097,0.0159,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-under-cloudy-daylight_395430793_noisy.jpg,1,0,0.4823,0.9999,0.0447,0.9876,0.0909,0.7694,0.0014,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_meadow-with-flowers-sunny_712272036_noisy.jpg,1,0,0.0884,0.0725,0.0784,0.1757,0.1407,0.0359,0.0270,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_modern-museum-building-with-geometric-shapes_73466220_noisy.jpg,1,0,0.3040,0.4920,0.0007,0.2249,0.1044,0.0049,0.9972,,,,,,
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_863_noisy.jpg,0,0,0.1196,0.0000,0.0017,0.0032,0.6089,0.1024,0.0016,,,,,,
