img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2100_noisy.jpg,0,0,0.0190,0.9926,0.0127,0.0006,0.0003,0.1132,0.0019,0.0000,0.0001,0.9999,0.4220,0.3255,0.2524
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-an-elderly-east-asian-woman-with-wrinkles-natural-d_348717184_noisy.jpg,1,1,0.5912,1.0000,0.0492,0.6185,0.0004,0.0001,1.0000,0.9999,0.0000,0.0001,0.4052,0.4126,0.1822
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_classic-new-york-brownstone-street-autumn-leaves_551208306_noisy.jpg,1,1,0.5420,1.0000,0.0018,0.9643,0.0019,0.0002,0.9981,0.0000,0.0545,0.9454,0.4748,0.3537,0.1715
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_desert-under-bright-sun_505234799_noisy.jpg,1,0,0.0097,0.9999,0.0096,0.6204,0.0043,0.0000,0.0784,0.0000,0.9999,0.0001,0.3895,0.5079,0.1026
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_606_noisy.jpg,0,1,0.5116,0.9994,0.9365,0.4671,0.0351,0.0225,0.0002,1.0000,0.0000,0.0000,0.3574,0.4969,0.1457
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_vast-tundra-under-cloudy-sky-lonely-feeling_275139576_noisy.jpg,1,0,0.0421,1.0000,0.0081,0.4188,0.0026,0.0852,0.2900,0.0000,0.9989,0.0011,0.4634,0.3961,0.1405
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-single-bird-in-sky_235799635_noisy.jpg,1,0,0.1789,1.0000,0.0017,0.1566,0.0000,0.9952,0.0523,0.0000,1.0000,0.0000,0.3782,0.3432,0.2786
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_traditional-japanese-wooden-house-garden-with-lanterns_255046108_noisy.jpg,1,0,0.1521,0.7268,0.0011,0.9926,0.0003,0.0033,1.0000,0.0001,0.9099,0.0900,0.4479,0.3396,0.2125
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_942_noisy.jpg,0,1,0.6266,0.9974,0.5679,0.2572,0.0181,0.4608,0.2072,0.9920,0.0075,0.0006,0.3577,0.4730,0.1693
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_946_noisy.jpg,0,0,0.0211,0.9222,0.0015,0.0302,0.0046,0.0000,0.0475,0.0000,0.0008,0.9992,0.4772,0.3165,0.2063
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_classic-new-york-brownstone-street-autumn-leaves_630219580_noisy.jpg,1,1,0.5769,0.9726,0.0068,0.9873,0.0004,0.9996,1.0000,0.0444,0.3203,0.6353,0.5188,0.2855,0.1957
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1309_noisy.jpg,0,0,0.0122,0.9929,0.0001,0.2013,0.0000,0.0000,0.1144,0.0000,1.0000,0.0000,0.3365,0.4521,0.2114
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-blush-on-cheeks_760189924_noisy.jpg,1,1,0.7937,1.0000,0.0375,0.6354,0.0030,0.9949,0.9968,1.0000,0.0000,0.0000,0.4111,0.3769,0.2120
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_453_noisy.jpg,0,0,0.1899,0.0716,1.0000,0.3721,0.8302,0.0000,0.0000,1.0000,0.0000,0.0000,0.3711,0.4281,0.2007
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-an-elderly-east-asian-woman-with-wrinkles-natural-d_128370928_noisy.jpg,1,1,0.6173,1.0000,0.0880,0.3027,0.0007,0.0516,1.0000,1.0000,0.0000,0.0000,0.4108,0.3741,0.2151
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_782_noisy.jpg,0,0,0.0208,0.9604,0.0001,0.9358,0.0001,0.0000,0.2053,0.0000,1.0000,0.0000,0.4486,0.3491,0.2022
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_close-up-of-a-young-child-with-face-paint-festival-backgroun_255555532_noisy.jpg,1,1,0.7397,1.0000,0.9987,0.8180,0.0413,0.9564,1.0000,0.2476,0.2471,0.5052,0.4298,0.3738,0.1964
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_315_noisy.jpg,0,0,0.0090,0.9996,0.0568,0.0125,0.0041,0.0000,0.0180,0.0000,0.0000,1.0000,0.4781,0.3204,0.2016
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_70_noisy.jpg,0,0,0.0011,0.9998,0.0000,0.3519,0.0021,0.0000,0.0062,0.0000,1.0000,0.0000,0.2951,0.4359,0.2690
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1859_noisy.jpg,0,0,0.0302,0.9981,0.0072,0.6148,0.0003,0.0000,0.0933,0.0000,0.9374,0.0626,0.4200,0.4193,0.1607
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_train-station-facade-at-dusk_558010934_noisy.jpg,1,0,0.1888,0.9457,0.0040,0.0117,0.0011,0.9158,0.0873,0.0000,0.0000,1.0000,0.3791,0.3758,0.2451
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-bicycle-on-path_647305492_noisy.jpg,1,0,0.2023,1.0000,0.0011,0.7107,0.0018,1.0000,0.2824,0.0000,0.9998,0.0002,0.4084,0.3282,0.2634
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_863053561_noisy.jpg,1,0,0.2144,0.9973,0.0172,0.5574,0.1483,0.9471,0.1871,0.0000,0.9812,0.0188,0.4131,0.3030,0.2839
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_783_noisy.jpg,0,0,0.0013,0.9981,0.0001,0.2267,0.0001,0.0000,0.0113,0.0000,1.0000,0.0000,0.3211,0.4722,0.2067
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_483_noisy.jpg,0,1,0.7941,0.9964,0.2141,0.5262,0.3025,0.6604,0.9993,0.9899,0.0038,0.0063,0.3725,0.4192,0.2083
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1542_noisy.jpg,0,0,0.0017,0.9977,0.0001,0.2555,0.0000,0.0000,0.0057,0.0000,0.9903,0.0096,0.4299,0.4406,0.1295
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_brick-building-in-golden-hour_239699131_noisy.jpg,1,0,0.0629,1.0000,0.0427,0.0208,0.0360,0.2759,0.0114,0.0000,0.0030,0.9970,0.5046,0.3064,0.1891
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-nose-piercing_944284574_noisy.jpg,1,1,0.8285,0.9990,0.4998,0.7393,0.0146,1.0000,0.9943,1.0000,0.0000,0.0000,0.3454,0.3487,0.3059
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_356_noisy.jpg,0,0,0.0002,0.8866,0.0001,0.1444,0.0000,0.0000,0.0009,0.0003,0.9993,0.0004,0.4068,0.5375,0.0557
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1231_noisy.jpg,0,0,0.0058,0.9121,0.0004,0.5427,0.0000,0.0000,0.0855,0.0000,1.0000,0.0000,0.3639,0.5067,0.1295
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_397_noisy.jpg,0,0,0.1391,0.0335,1.0000,0.3889,0.5868,0.0001,0.0000,1.0000,0.0000,0.0000,0.4170,0.3360,0.2470
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_modern-glass-facade-daylight_443516367_noisy.jpg,1,0,0.4131,0.9096,0.2189,0.1140,0.5671,0.7617,0.9494,0.0000,0.0003,0.9997,0.4523,0.3425,0.2051
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-teenage-boy-with-acne-school-hallway-backgroun_503500182_noisy.jpg,1,1,0.5726,1.0000,0.0088,0.2865,0.0000,0.0002,1.0000,1.0000,0.0000,0.0000,0.4202,0.4348,0.1451
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_812224655_noisy.jpg,1,1,0.6691,0.9779,0.0102,0.8699,0.0021,0.7422,1.0000,0.0000,0.0000,1.0000,0.4571,0.2935,0.2494
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1439_noisy.jpg,0,0,0.0003,0.9921,0.0000,0.1712,0.0016,0.0000,0.0003,0.0000,1.0000,0.0000,0.3041,0.6726,0.0233
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_989_noisy.jpg,0,0,0.0007,0.7604,0.0005,0.1102,0.0001,0.0001,0.0003,0.0009,0.9981,0.0010,0.3590,0.5075,0.1335
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1143_noisy.jpg,0,0,0.1642,0.7577,0.0004,0.4772,0.0204,0.0000,0.0247,0.3855,0.5690,0.0455,0.3512,0.3539,0.2950
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-with-slight-vignette-effect_801820910_noisy.jpg,1,1,0.7907,1.0000,0.6981,0.4876,0.9999,0.0061,0.9373,1.0000,0.0000,0.0000,0.3520,0.4060,0.2420
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_office-tower-at-dusk_450149968_noisy.jpg,1,0,0.0623,1.0000,0.4763,0.0232,0.0220,0.0156,0.0966,0.0000,0.1486,0.8514,0.4279,0.3770,0.1951
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_863_noisy.jpg,0,1,0.6154,0.9848,1.0000,0.7804,0.5861,0.0002,0.0000,1.0000,0.0000,0.0000,0.4195,0.3542,0.2262
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1907_noisy.jpg,0,0,0.0003,0.9842,0.0000,0.0460,0.0000,0.0000,0.0029,0.0000,1.0000,0.0000,0.3896,0.4156,0.1948
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_704_noisy.jpg,0,1,0.5932,1.0000,0.0253,0.1768,0.0040,0.0000,0.9941,1.0000,0.0000,0.0000,0.3494,0.4645,0.1861
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_91969691_noisy.jpg,1,1,0.5087,1.0000,0.9818,0.5626,0.0287,0.0341,1.0000,0.4631,0.0010,0.5359,0.4368,0.3353,0.2279
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_foggy-forest_343152573_noisy.jpg,1,0,0.0004,1.0000,0.0001,0.2549,0.0004,0.0000,0.0023,0.0000,1.0000,0.0000,0.3182,0.4450,0.2368
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_325155442_noisy.jpg,1,0,0.0905,0.3003,0.0287,0.9530,0.0001,0.0001,0.9995,0.0000,0.9999,0.0001,0.4390,0.4089,0.1521
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_modern-museum-building-with-geometric-shapes_681057737_noisy.jpg,1,0,0.4964,0.9999,0.6955,0.6473,0.0717,0.9918,0.3141,0.0140,0.0350,0.9510,0.5169,0.2214,0.2617
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_2_manipulated_stable_diffusion_15_imag2img_portrait-outdoors-with-blurred-city-lights_617361057_noisy.jpg,1,1,0.6778,0.9999,0.2267,0.2984,0.8229,0.0033,0.5855,1.0000,0.0000,0.0000,0.3792,0.5492,0.0716
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_group-photo-of-three-friends-mixed-ethnicities-laughing-in-a_153407201_noisy.jpg,1,1,0.8381,1.0000,0.1980,0.8384,0.2299,0.9816,1.0000,0.9888,0.0099,0.0014,0.4023,0.3186,0.2791
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_abandoned-farmhouse-in-rural-field_21833793_noisy.jpg,1,0,0.2637,0.9931,0.0322,0.9437,0.0001,0.0000,0.9918,0.0000,0.6256,0.3744,0.4934,0.3515,0.1552
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_654436821_noisy.jpg,1,0,0.4631,1.0000,0.0414,0.2114,0.0058,0.9632,0.9999,0.2926,0.1054,0.6020,0.4883,0.3440,0.1677
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1952_noisy.jpg,0,0,0.0041,0.9998,0.0760,0.0049,0.0064,0.0000,0.0006,0.0000,0.0000,1.0000,0.4961,0.3064,0.1975
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_710_noisy.jpg,0,0,0.0216,0.9493,0.0426,0.1749,0.0002,0.0000,0.0045,0.0000,0.9997,0.0003,0.3914,0.5082,0.1004
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_traditional-japanese-wooden-house-garden-with-lanterns_772649235_noisy.jpg,1,1,0.5134,0.9979,0.0004,0.9863,0.0002,0.0012,1.0000,0.0000,0.1512,0.8488,0.4539,0.3570,0.1892
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_frozen-lake-with-snow-covered-pine-trees_446434188_noisy.jpg,1,0,0.2950,0.0503,0.0115,0.6598,0.1359,0.9994,0.6168,0.1602,0.6620,0.1778,0.5129,0.2270,0.2600
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_719679948_noisy.jpg,1,0,0.0825,0.9974,0.0004,0.2578,0.0134,0.3686,0.0063,0.0000,1.0000,0.0000,0.3365,0.4302,0.2334
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_15_noisy.jpg,0,0,0.2516,0.1366,1.0000,0.6569,0.9392,0.0088,0.0000,1.0000,0.0000,0.0000,0.3872,0.3243,0.2884
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-stud-earrings_121517072_noisy.jpg,1,1,0.8128,1.0000,0.0318,0.4045,0.0041,0.9742,0.9998,1.0000,0.0000,0.0000,0.3668,0.3483,0.2848
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-european-cathedral-with-gothic-details-daylight_671527525_noisy.jpg,1,0,0.3888,1.0000,0.0072,0.2896,0.0017,0.8259,1.0000,0.0000,0.0000,1.0000,0.4643,0.2791,0.2566
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_98_noisy.jpg,0,0,0.4026,0.9579,0.9959,0.3074,0.0078,0.0432,0.0005,0.0796,0.6228,0.2976,0.3537,0.3306,0.3157
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_greek-island-whitewashed-buildings-with-blue-roofs_972657074_noisy.jpg,1,0,0.4400,0.9998,0.0066,0.9600,0.0003,0.0465,1.0000,0.0260,0.3108,0.6631,0.4274,0.3749,0.1978
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_1935_noisy.jpg,0,0,0.0002,0.5078,0.0001,0.0522,0.0000,0.0000,0.0012,0.0000,1.0000,0.0000,0.2815,0.4695,0.2489
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_juggernaut_xl_v9_portrait-of-a-man-with-long-hair-and-tattoos-dramatic-lighti_412834920_noisy.jpg,1,1,0.7606,1.0000,0.0004,0.1785,0.9633,0.0002,1.0000,0.9999,0.0001,0.0000,0.4124,0.4637,0.1239
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_2033_noisy.jpg,0,0,0.0023,0.5898,0.0055,0.0044,0.0000,0.0000,0.0000,0.0000,0.0996,0.9004,0.4315,0.3272,0.2413
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-small-bench-near-wall_276320456_noisy.jpg,1,0,0.0946,0.8955,0.0003,0.1076,0.0021,0.2115,0.0119,0.0000,0.0000,1.0000,0.5188,0.3749,0.1063
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1041_noisy.jpg,0,0,0.0044,0.9956,0.0002,0.0045,0.0066,0.0005,0.0054,0.0000,0.0002,0.9998,0.4320,0.3592,0.2088
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_skyscraper-under-blue-sky_283614548_noisy.jpg,1,0,0.0455,0.9501,0.0234,0.0054,0.0074,0.0003,0.3083,0.0000,0.0000,1.0000,0.3531,0.3781,0.2688
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_1050_noisy.jpg,0,1,0.7895,1.0000,0.9926,0.1647,0.1268,0.9555,0.6245,0.9992,0.0000,0.0007,0.3911,0.4523,0.1566
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_751595346_noisy.jpg,1,0,0.1019,0.9997,0.1687,0.0574,0.0035,0.0152,0.8293,0.0000,0.0019,0.9981,0.5019,0.3300,0.1681
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_547_noisy.jpg,0,1,0.6135,0.9977,1.0000,0.4645,0.6052,0.0000,0.0000,1.0000,0.0000,0.0000,0.3790,0.4299,0.1911
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_106323671_noisy.jpg,1,1,0.6453,0.8126,0.9630,0.9820,0.0002,0.5572,0.9949,0.0056,0.9941,0.0003,0.5085,0.3668,0.1247
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_dreamlike_photoreal_20_old-industrial-warehouse-with-brick-walls_284566045_noisy.jpg,1,1,0.6768,0.9988,0.0056,0.8967,0.0069,0.8257,1.0000,0.0000,0.0125,0.9875,0.4791,0.3225,0.1984
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_296_noisy.jpg,0,0,0.0041,0.7929,0.0474,0.0006,0.0017,0.0183,0.0004,0.0000,0.0001,0.9999,0.3478,0.3777,0.2745
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-open-window_901371869_noisy.jpg,1,0,0.3700,0.0150,0.1146,0.4452,0.0352,0.4107,0.9282,0.0009,0.0678,0.9312,0.5356,0.2555,0.2088
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1180_noisy.jpg,0,0,0.1279,0.0003,0.0009,0.2370,0.0042,0.0000,0.0991,0.0000,0.0000,1.0000,0.4567,0.3733,0.1700
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_26_noisy.jpg,0,0,0.0029,0.9979,0.0004,0.0013,0.0017,0.0000,0.0199,0.0000,0.0006,0.9994,0.4302,0.3767,0.1931
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_899_noisy.jpg,0,0,0.4890,0.6404,1.0000,0.4833,0.8875,0.0000,0.0003,1.0000,0.0000,0.0000,0.3803,0.3073,0.3123
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_juggernaut_xl_v9_small-countryside-church-with-stone-walls_911251732_noisy.jpg,1,0,0.1959,0.9902,0.0049,0.3244,0.0000,0.0000,1.0000,0.0019,0.0913,0.9068,0.4794,0.4252,0.0954
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-small-barn_923894849_noisy.jpg,1,1,0.6794,0.9998,0.0294,0.8594,0.0284,0.9656,0.9995,0.1351,0.0446,0.8203,0.4839,0.3580,0.1581
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-with-overexposed-light_505672756_noisy.jpg,1,1,0.7099,1.0000,0.1979,0.7751,0.6949,0.3192,0.9999,0.0000,0.0000,1.0000,0.4197,0.3338,0.2465
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-indigenous-woman-in-traditional-clothing_74316371_noisy.jpg,1,1,0.9511,1.0000,0.9961,0.5979,0.7871,0.9839,0.9999,1.0000,0.0000,0.0000,0.4334,0.3363,0.2303
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_426_noisy.jpg,0,0,0.0010,0.2857,0.0202,0.0010,0.0003,0.0012,0.0016,0.0000,0.0001,0.9999,0.3909,0.3376,0.2715
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_river-winding-through-canyon-aerial-perspective_831471932_noisy.jpg,1,1,0.5775,0.9958,0.1235,0.8025,0.0000,0.0915,1.0000,0.9086,0.0259,0.0656,0.4686,0.3709,0.1605
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_136_noisy.jpg,0,0,0.0004,0.9999,0.0005,0.3386,0.0001,0.0000,0.0002,0.0002,0.9998,0.0000,0.3609,0.5592,0.0799
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_846594625_noisy.jpg,1,0,0.0256,0.0009,0.0976,0.0171,0.0251,0.0511,0.0269,0.0000,0.0099,0.9901,0.4158,0.2898,0.2943
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-wind-turbine_648145840_noisy.jpg,1,1,0.8404,0.0040,0.9935,0.7261,0.4342,0.8967,0.9999,0.0031,0.9957,0.0012,0.4771,0.3805,0.1424
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1606_noisy.jpg,0,0,0.0516,0.3707,0.0052,0.1118,0.0020,0.0000,0.0009,0.0013,0.0937,0.9051,0.4850,0.3257,0.1892
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1470_noisy.jpg,0,0,0.0014,0.4750,0.0739,0.0020,0.0015,0.0000,0.0009,0.0000,0.0000,1.0000,0.4592,0.3448,0.1960
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_999_noisy.jpg,0,0,0.4127,0.6864,1.0000,0.6767,0.4399,0.0001,0.0000,1.0000,0.0000,0.0000,0.3160,0.3376,0.3464
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_507_noisy.jpg,0,0,0.4371,0.7106,1.0000,0.9470,0.3872,0.0000,0.0008,0.9950,0.0023,0.0027,0.4188,0.3489,0.2323
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-plateau-with-cacti-midday-sun_231009562_noisy.jpg,1,0,0.1336,0.9998,0.0304,0.7817,0.0006,0.0000,0.9996,0.0000,0.8471,0.1529,0.4954,0.3829,0.1217
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_743_noisy.jpg,0,1,0.5168,0.8994,1.0000,0.6061,0.3166,0.0015,0.0254,1.0000,0.0000,0.0000,0.3997,0.3214,0.2788
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_661051533_noisy.jpg,1,0,0.2097,0.9925,0.2144,0.9693,0.0001,0.0969,0.9997,0.0025,0.9953,0.0022,0.4900,0.3418,0.1682
data/test/meta_classifier_train_data/known_test_noisy\0_real\faceforensics_608_noisy.jpg,0,0,0.4768,0.9476,0.0101,0.3324,0.0005,0.0248,0.1016,0.9765,0.0216,0.0020,0.3503,0.5041,0.1456
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_390_noisy.jpg,0,0,0.0102,0.3863,0.0118,0.0028,0.0277,0.0000,0.0199,0.0000,0.0000,1.0000,0.4834,0.3066,0.2100
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_building-in-urban-street-view_608375598_noisy.jpg,1,0,0.1262,0.9934,0.0660,0.0524,0.0019,0.0045,0.9833,0.0000,0.0000,1.0000,0.4407,0.3585,0.2008
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_manipulated_stable_diffusion_inpainting_add-hoop-earrings_368584829_noisy.jpg,1,1,0.8577,1.0000,0.9883,0.3386,0.6823,0.4754,1.0000,0.9998,0.0001,0.0001,0.3901,0.3062,0.3037
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_624_noisy.jpg,0,0,0.1106,0.9681,0.0001,0.3214,0.0000,0.0000,0.8814,0.0000,1.0000,0.0000,0.3322,0.4169,0.2509
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_synthetic_stable_diffusion_15_ancient-roman-amphitheater-ruins_468213198_noisy.jpg,1,1,0.7058,0.9983,0.2003,0.9511,0.5706,0.3867,0.9993,0.0000,0.2134,0.7866,0.4871,0.2771,0.2359
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_inpainting_add-parked-bicycle_671424175_noisy.jpg,1,0,0.0996,0.9506,0.3195,0.0405,0.0219,0.0000,0.7403,0.0000,0.0000,1.0000,0.5052,0.2952,0.1996
data/test/meta_classifier_train_data/known_test_noisy\0_real\lhq_912_noisy.jpg,0,0,0.0007,0.9980,0.0000,0.3022,0.0000,0.0012,0.0035,0.0000,1.0000,0.0000,0.3054,0.4267,0.2679
data/test/meta_classifier_train_data/known_test_noisy\1_fake\building_manipulated_stable_diffusion_15_imag2img_facade-under-bright-noon-sun_107518428_noisy.jpg,1,0,0.0717,0.9997,0.0528,0.0035,0.0117,0.0000,0.6237,0.0000,0.0004,0.9996,0.4469,0.3373,0.2158
data/test/meta_classifier_train_data/known_test_noisy\0_real\celeba_448_noisy.jpg,0,0,0.4072,0.6711,0.9999,0.5184,0.3919,0.0009,0.0000,1.0000,0.0000,0.0000,0.3648,0.3128,0.3225
data/test/meta_classifier_train_data/known_test_noisy\1_fake\landscape_synthetic_stable_diffusion_15_panoramic-view-of-a-glacier-icy-textures_716806129_noisy.jpg,1,0,0.3338,1.0000,0.1277,0.9070,0.0008,0.9723,0.9996,0.0002,0.9678,0.0320,0.4760,0.3463,0.1778
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_1326_noisy.jpg,0,0,0.0101,0.9489,0.0194,0.0030,0.0003,0.0000,0.0102,0.0000,0.9019,0.0981,0.4003,0.3733,0.2263
data/test/meta_classifier_train_data/known_test_noisy\1_fake\human_synthetic_stable_diffusion_15_photo-of-a-man-in-his-30s-with-a-beard-winter-jacket-snowy-b_247083813_noisy.jpg,1,1,0.6275,1.0000,0.3562,0.3184,0.0151,0.1595,1.0000,0.9997,0.0001,0.0002,0.4441,0.3656,0.1903
data/test/meta_classifier_train_data/known_test_noisy\0_real\architecture_792_noisy.jpg,0,0,0.0095,0.9164,0.0051,0.0158,0.0003,0.0000,0.0133,0.0000,0.0000,1.0000,0.3946,0.3738,0.2316
